positionID,maternalID,paternalID,position,row,block,Germ,flw,total.pods,total.pods.collected,totalseeds,cohort,year,seedpool
1462,100,81,34.9,506,5A,0,0,0,0,0,greenhouse,2015,NA
1463,100,81,35,506,5A,0,0,0,0,0,greenhouse,2015,NA
1464,100,81,35.1,506,5A,0,0,0,0,0,greenhouse,2015,NA
1465,100,81,35.2,506,5A,0,0,0,0,0,greenhouse,2015,NA
1466,189,63,36.8,506,5A,0,0,0,0,0,greenhouse,2015,NA
1467,189,63,36.9,506,5A,0,0,0,0,0,greenhouse,2015,NA
1468,189,63,37,506,5A,0,0,0,0,0,greenhouse,2015,NA
1469,189,63,37.1,506,5A,0,0,0,0,0,greenhouse,2015,NA
1470,189,63,37.2,506,5A,0,0,0,0,0,greenhouse,2015,NA
1471,75,36,38.8,506,5A,0,0,0,0,0,greenhouse,2015,NA
1472,75,36,38.9,506,5A,0,0,0,0,0,greenhouse,2015,NA
1473,75,36,39,506,5A,0,0,0,0,0,greenhouse,2015,NA
1474,75,36,39.1,506,5A,0,0,0,0,0,greenhouse,2015,NA
1475,75,36,39.2,506,5A,0,0,0,0,0,greenhouse,2015,NA
1476,161,110,40.8,506,5A,0,0,0,0,0,greenhouse,2015,NA
1477,161,110,40.9,506,5A,0,0,0,0,0,greenhouse,2015,NA
1478,161,110,41,506,5A,0,0,0,0,0,greenhouse,2015,NA
1479,161,110,41.1,506,5A,1,1,3,3,26,greenhouse,2015,NA
1480,161,110,41.2,506,5A,1,1,0,0,0,greenhouse,2015,NA
1481,144,131,42.8,506,5A,0,0,0,0,0,greenhouse,2015,NA
1482,144,131,42.9,506,5A,0,0,0,0,0,greenhouse,2015,NA
1483,144,131,43,506,5A,1,1,1,1,5,greenhouse,2015,NA
1484,144,131,43.1,506,5A,0,0,0,0,0,greenhouse,2015,NA
1485,144,131,43.2,506,5A,1,0,0,0,0,greenhouse,2015,NA
1486,180,163,44.8,506,5A,0,0,0,0,0,greenhouse,2015,NA
1487,180,163,44.9,506,5A,1,1,0,0,0,greenhouse,2015,NA
1488,180,163,45,506,5A,1,1,4,4,19,greenhouse,2015,NA
1489,180,163,45.1,506,5A,0,0,0,0,0,greenhouse,2015,NA
1490,180,163,45.2,506,5A,0,0,0,0,0,greenhouse,2015,NA
1491,18,167,46.8,506,5A,0,0,0,0,0,greenhouse,2015,NA
1492,18,167,46.9,506,5A,0,0,0,0,0,greenhouse,2015,NA
1493,18,167,47,506,5A,0,0,0,0,0,greenhouse,2015,NA
1494,18,167,47.1,506,5A,0,0,0,0,0,greenhouse,2015,NA
1495,18,167,47.2,506,5A,0,0,0,0,0,greenhouse,2015,NA
1496,194,135,48.8,506,5A,0,0,0,0,0,greenhouse,2015,NA
1497,194,135,48.9,506,5A,0,0,0,0,0,greenhouse,2015,NA
1498,194,135,49,506,5A,0,0,0,0,0,greenhouse,2015,NA
1499,194,135,49.1,506,5A,0,0,0,0,0,greenhouse,2015,NA
1500,194,135,49.2,506,5A,0,0,0,0,0,greenhouse,2015,NA
1501,13,139,0.8,508,5A,0,0,0,0,0,greenhouse,2015,NA
1502,13,139,0.9,508,5A,1,0,0,0,0,greenhouse,2015,NA
1503,13,139,1,508,5A,1,1,7,2,15,greenhouse,2015,NA
1504,13,139,1.1,508,5A,1,0,0,0,0,greenhouse,2015,NA
1505,13,139,1.2,508,5A,1,0,0,0,0,greenhouse,2015,NA
1506,10,99,2.8,508,5A,1,0,0,0,0,greenhouse,2015,NA
1507,10,99,2.9,508,5A,1,0,0,0,0,greenhouse,2015,NA
1508,10,99,3,508,5A,0,0,0,0,0,greenhouse,2015,NA
1509,10,99,3.1,508,5A,1,1,0,0,0,greenhouse,2015,NA
1510,10,99,3.2,508,5A,1,1,3,2,10,greenhouse,2015,NA
1511,83,204,4.8,508,5A,0,0,0,0,0,greenhouse,2015,NA
1512,83,204,4.9,508,5A,0,0,0,0,0,greenhouse,2015,NA
1513,83,204,5,508,5A,0,0,0,0,0,greenhouse,2015,NA
1514,83,204,5.1,508,5A,0,0,0,0,0,greenhouse,2015,NA
1515,83,204,5.2,508,5A,0,0,0,0,0,greenhouse,2015,NA
1516,169,112,6.8,508,5A,1,1,0,0,0,greenhouse,2015,NA
1517,169,112,6.9,508,5A,0,0,0,0,0,greenhouse,2015,NA
1518,169,112,7,508,5A,0,0,0,0,0,greenhouse,2015,NA
1519,169,112,7.1,508,5A,0,0,0,0,0,greenhouse,2015,NA
1520,169,112,7.2,508,5A,0,0,0,0,0,greenhouse,2015,NA
1521,18,167,8.8,508,5A,0,0,0,0,0,greenhouse,2015,NA
1522,18,167,8.9,508,5A,0,0,0,0,0,greenhouse,2015,NA
1523,18,167,9,508,5A,0,0,0,0,0,greenhouse,2015,NA
1524,18,167,9.1,508,5A,0,0,0,0,0,greenhouse,2015,NA
1525,18,167,9.2,508,5A,0,0,0,0,0,greenhouse,2015,NA
1526,64,112,10.8,508,5A,0,0,0,0,0,greenhouse,2015,NA
1527,64,112,10.9,508,5A,1,0,0,0,0,greenhouse,2015,NA
1528,64,112,11,508,5A,0,0,0,0,0,greenhouse,2015,NA
1529,64,112,11.1,508,5A,0,0,0,0,0,greenhouse,2015,NA
1530,64,112,11.2,508,5A,0,0,0,0,0,greenhouse,2015,NA
1531,23,44,12.8,508,5A,0,0,0,0,0,greenhouse,2015,NA
1532,23,44,12.9,508,5A,0,0,0,0,0,greenhouse,2015,NA
1533,23,44,13,508,5A,0,0,0,0,0,greenhouse,2015,NA
1534,23,44,13.1,508,5A,0,0,0,0,0,greenhouse,2015,NA
1535,23,44,13.2,508,5A,0,0,0,0,0,greenhouse,2015,NA
1536,19,37,14.8,508,5A,0,0,0,0,0,greenhouse,2015,NA
1537,19,37,14.9,508,5A,0,0,0,0,0,greenhouse,2015,NA
1538,19,37,15,508,5A,0,0,0,0,0,greenhouse,2015,NA
1539,19,37,15.1,508,5A,0,0,0,0,0,greenhouse,2015,NA
1540,19,37,15.2,508,5A,0,0,0,0,0,greenhouse,2015,NA
1541,159,16,16.8,508,5A,0,0,0,0,0,greenhouse,2015,NA
1542,159,16,16.9,508,5A,0,0,0,0,0,greenhouse,2015,NA
1543,159,16,17,508,5A,0,0,0,0,0,greenhouse,2015,NA
1544,159,16,17.1,508,5A,0,0,0,0,0,greenhouse,2015,NA
1545,159,16,17.2,508,5A,0,0,0,0,0,greenhouse,2015,NA
1546,65,110,18.8,508,5A,0,0,0,0,0,greenhouse,2015,NA
1547,65,110,18.9,508,5A,1,1,2,0,0,greenhouse,2015,NA
1548,65,110,19,508,5A,0,0,0,0,0,greenhouse,2015,NA
1549,65,110,19.1,508,5A,0,0,0,0,0,greenhouse,2015,NA
1550,65,110,19.2,508,5A,0,0,0,0,0,greenhouse,2015,NA
1551,118,58,20.8,508,5A,0,0,0,0,0,greenhouse,2015,NA
1552,118,58,20.9,508,5A,0,0,0,0,0,greenhouse,2015,NA
1553,118,58,21,508,5A,0,0,0,0,0,greenhouse,2015,NA
1554,118,58,21.1,508,5A,1,1,0,0,0,greenhouse,2015,NA
1555,118,58,21.2,508,5A,0,0,0,0,0,greenhouse,2015,NA
1556,180,163,22.8,508,5A,0,0,0,0,0,greenhouse,2015,NA
1557,180,163,22.9,508,5A,0,0,0,0,0,greenhouse,2015,NA
1558,180,163,23,508,5A,1,1,4,4,40,greenhouse,2015,NA
1559,180,163,23.1,508,5A,0,0,0,0,0,greenhouse,2015,NA
1560,180,163,23.2,508,5A,0,0,0,0,0,greenhouse,2015,NA
1561,195,152,24.8,508,5A,0,0,0,0,0,greenhouse,2015,NA
1562,195,152,24.9,508,5A,1,1,0,0,0,greenhouse,2015,NA
1563,195,152,25,508,5A,0,0,0,0,0,greenhouse,2015,NA
1564,195,152,25.1,508,5A,0,0,0,0,0,greenhouse,2015,NA
1565,195,152,25.2,508,5A,0,0,0,0,0,greenhouse,2015,NA
1566,96,122,26.8,508,5A,0,0,0,0,0,greenhouse,2015,NA
1567,96,122,26.9,508,5A,1,1,0,0,0,greenhouse,2015,NA
1568,96,122,27,508,5A,1,1,0,0,0,greenhouse,2015,NA
1569,96,122,27.1,508,5A,1,1,0,0,0,greenhouse,2015,NA
1570,96,122,27.2,508,5A,1,1,0,0,0,greenhouse,2015,NA
1571,104,149,28.8,508,5A,0,0,0,0,0,greenhouse,2015,NA
1572,104,149,28.9,508,5A,0,0,0,0,0,greenhouse,2015,NA
1573,104,149,29,508,5A,0,0,0,0,0,greenhouse,2015,NA
1574,104,149,29.1,508,5A,0,0,0,0,0,greenhouse,2015,NA
1575,104,149,29.2,508,5A,0,0,0,0,0,greenhouse,2015,NA
1576,65,110,30.8,508,5A,0,0,0,0,0,greenhouse,2015,NA
1577,65,110,30.9,508,5A,0,0,0,0,0,greenhouse,2015,NA
1578,65,110,31,508,5A,1,1,1,1,13,greenhouse,2015,NA
1579,65,110,31.1,508,5A,1,1,0,0,0,greenhouse,2015,NA
1580,65,110,31.2,508,5A,0,0,0,0,0,greenhouse,2015,NA
1581,199,119,32.8,508,5A,0,0,0,0,0,greenhouse,2015,NA
1582,199,119,32.9,508,5A,0,0,0,0,0,greenhouse,2015,NA
1583,199,119,33,508,5A,0,0,0,0,0,greenhouse,2015,NA
1584,199,119,33.1,508,5A,0,0,0,0,0,greenhouse,2015,NA
1585,199,119,33.2,508,5A,0,0,0,0,0,greenhouse,2015,NA
1586,2,106,34.8,508,5A,0,0,0,0,0,greenhouse,2015,NA
1587,2,106,34.9,508,5A,0,0,0,0,0,greenhouse,2015,NA
1588,2,106,35,508,5A,0,0,0,0,0,greenhouse,2015,NA
1589,2,106,35.1,508,5A,0,0,0,0,0,greenhouse,2015,NA
1590,2,106,35.2,508,5A,0,0,0,0,0,greenhouse,2015,NA
1591,196,167,36.8,508,5A,0,0,0,0,0,greenhouse,2015,NA
1592,196,167,36.9,508,5A,0,0,0,0,0,greenhouse,2015,NA
1593,196,167,37,508,5A,0,0,0,0,0,greenhouse,2015,NA
1594,196,167,37.1,508,5A,0,0,0,0,0,greenhouse,2015,NA
1595,196,167,37.2,508,5A,0,0,0,0,0,greenhouse,2015,NA
1596,123,135,38.8,508,5A,0,0,0,0,0,greenhouse,2015,NA
1597,123,135,38.9,508,5A,0,0,0,0,0,greenhouse,2015,NA
1598,123,135,39,508,5A,0,0,0,0,0,greenhouse,2015,NA
1599,123,135,39.1,508,5A,0,0,0,0,0,greenhouse,2015,NA
1600,123,135,39.2,508,5A,0,0,0,0,0,greenhouse,2015,NA
1601,35,34,40.8,508,5A,1,1,10,7,74,greenhouse,2015,NA
1602,35,34,40.9,508,5A,0,0,0,0,0,greenhouse,2015,NA
1603,35,34,41,508,5A,0,0,0,0,0,greenhouse,2015,NA
1604,35,34,41.1,508,5A,0,0,0,0,0,greenhouse,2015,NA
1605,35,34,41.2,508,5A,0,0,0,0,0,greenhouse,2015,NA
1606,55,98,42.8,508,5A,0,0,0,0,0,greenhouse,2015,NA
1607,55,98,42.9,508,5A,0,0,0,0,0,greenhouse,2015,NA
1608,55,98,43,508,5A,0,0,0,0,0,greenhouse,2015,NA
1609,55,98,43.1,508,5A,0,0,0,0,0,greenhouse,2015,NA
1610,55,98,43.2,508,5A,0,0,0,0,0,greenhouse,2015,NA
1611,192,76,44.8,508,5A,1,1,0,0,0,greenhouse,2015,NA
1612,192,76,44.9,508,5A,0,0,0,0,0,greenhouse,2015,NA
1613,192,76,45,508,5A,1,1,0,0,0,greenhouse,2015,NA
1614,192,76,45.1,508,5A,0,0,0,0,0,greenhouse,2015,NA
1615,192,76,45.2,508,5A,0,0,0,0,0,greenhouse,2015,NA
1616,183,138,46.8,508,5A,1,1,5,5,55,greenhouse,2015,NA
1617,183,138,46.9,508,5A,0,0,0,0,0,greenhouse,2015,NA
1618,183,138,47,508,5A,0,0,0,0,0,greenhouse,2015,NA
1619,183,138,47.1,508,5A,0,0,0,0,0,greenhouse,2015,NA
1620,183,138,47.2,508,5A,0,0,0,0,0,greenhouse,2015,NA
1621,20,127,48.8,508,5A,1,1,1,1,7,greenhouse,2015,NA
1622,20,127,48.9,508,5A,0,0,0,0,0,greenhouse,2015,NA
1623,20,127,49,508,5A,0,0,0,0,0,greenhouse,2015,NA
1624,20,127,49.1,508,5A,1,1,4,4,39,greenhouse,2015,NA
1625,20,127,49.2,508,5A,1,1,0,0,0,greenhouse,2015,NA
1626,45,198,0.8,516,5A,0,0,0,0,0,greenhouse,2015,NA
1627,45,198,0.9,516,5A,0,0,0,0,0,greenhouse,2015,NA
1628,45,198,1,516,5A,0,0,0,0,0,greenhouse,2015,NA
1629,45,198,1.1,516,5A,0,0,0,0,0,greenhouse,2015,NA
1630,45,198,1.2,516,5A,0,0,0,0,0,greenhouse,2015,NA
1631,47,122,2.8,516,5A,0,0,0,0,0,greenhouse,2015,NA
1632,47,122,2.9,516,5A,0,0,0,0,0,greenhouse,2015,NA
1633,47,122,3,516,5A,0,0,0,0,0,greenhouse,2015,NA
1634,47,122,3.1,516,5A,0,0,0,0,0,greenhouse,2015,NA
1635,47,122,3.2,516,5A,0,0,0,0,0,greenhouse,2015,NA
1636,144,131,4.8,516,5A,0,0,0,0,0,greenhouse,2015,NA
1637,144,131,4.9,516,5A,1,1,0,0,0,greenhouse,2015,NA
1638,144,131,5,516,5A,1,0,0,0,0,greenhouse,2015,NA
1639,144,131,5.1,516,5A,1,0,0,0,0,greenhouse,2015,NA
1640,144,131,5.2,516,5A,0,0,0,0,0,greenhouse,2015,NA
1641,23,44,6.8,516,5A,0,0,0,0,0,greenhouse,2015,NA
1642,23,44,6.9,516,5A,0,0,0,0,0,greenhouse,2015,NA
1643,23,44,7,516,5A,0,0,0,0,0,greenhouse,2015,NA
1644,23,44,7.1,516,5A,0,0,0,0,0,greenhouse,2015,NA
1645,23,44,7.2,516,5A,0,0,0,0,0,greenhouse,2015,NA
1646,145,166,8.8,516,5A,0,0,0,0,0,greenhouse,2015,NA
1647,145,166,8.9,516,5A,0,0,0,0,0,greenhouse,2015,NA
1648,145,166,9,516,5A,0,0,0,0,0,greenhouse,2015,NA
1649,145,166,9.1,516,5A,0,0,0,0,0,greenhouse,2015,NA
1650,145,166,9.2,516,5A,0,0,0,0,0,greenhouse,2015,NA
1651,54,60,10.8,516,5A,0,0,0,0,0,greenhouse,2015,NA
1652,54,60,10.9,516,5A,0,0,0,0,0,greenhouse,2015,NA
1653,54,60,11,516,5A,0,0,0,0,0,greenhouse,2015,NA
1654,54,60,11.1,516,5A,0,0,0,0,0,greenhouse,2015,NA
1655,54,60,11.2,516,5A,0,0,0,0,0,greenhouse,2015,NA
1656,85,44,12.8,516,5A,0,0,0,0,0,greenhouse,2015,NA
1657,85,44,12.9,516,5A,0,0,0,0,0,greenhouse,2015,NA
1658,85,44,13,516,5A,0,0,0,0,0,greenhouse,2015,NA
1659,85,44,13.1,516,5A,0,0,0,0,0,greenhouse,2015,NA
1660,85,44,13.2,516,5A,0,0,0,0,0,greenhouse,2015,NA
1661,129,149,14.8,516,5A,0,0,0,0,0,greenhouse,2015,NA
1662,129,149,14.9,516,5A,0,0,0,0,0,greenhouse,2015,NA
1663,129,149,15,516,5A,0,0,0,0,0,greenhouse,2015,NA
1664,129,149,15.1,516,5A,0,0,0,0,0,greenhouse,2015,NA
1665,129,149,15.2,516,5A,0,0,0,0,0,greenhouse,2015,NA
1666,20,127,16.8,516,5A,1,1,4,4,46,greenhouse,2015,NA
1667,20,127,16.9,516,5A,1,1,0,0,0,greenhouse,2015,NA
1668,20,127,17,516,5A,0,0,0,0,0,greenhouse,2015,NA
1669,20,127,17.1,516,5A,0,0,0,0,0,greenhouse,2015,NA
1670,20,127,17.2,516,5A,0,0,0,0,0,greenhouse,2015,NA
1671,97,60,18.8,516,5A,1,1,7,3,19,greenhouse,2015,NA
1672,97,60,18.9,516,5A,0,0,0,0,0,greenhouse,2015,NA
1673,97,60,19,516,5A,0,0,0,0,0,greenhouse,2015,NA
1674,97,60,19.1,516,5A,0,0,0,0,0,greenhouse,2015,NA
1675,97,60,19.2,516,5A,0,0,0,0,0,greenhouse,2015,NA
1676,12,63,20.8,516,5A,1,1,2,2,12,greenhouse,2015,NA
1677,12,63,20.9,516,5A,0,0,0,0,0,greenhouse,2015,NA
1678,12,63,21,516,5A,1,1,12,0,0,greenhouse,2015,NA
1679,12,63,21.1,516,5A,0,0,0,0,0,greenhouse,2015,NA
1680,12,63,21.2,516,5A,1,0,0,0,0,greenhouse,2015,NA
1681,173,63,22.8,516,5A,0,0,0,0,0,greenhouse,2015,NA
1682,173,63,22.9,516,5A,0,0,0,0,0,greenhouse,2015,NA
1683,173,63,23,516,5A,0,0,0,0,0,greenhouse,2015,NA
1684,173,63,23.1,516,5A,0,0,0,0,0,greenhouse,2015,NA
1685,173,63,23.2,516,5A,0,0,0,0,0,greenhouse,2015,NA
1686,50,28,24.8,516,5A,0,0,0,0,0,greenhouse,2015,NA
1687,50,28,24.9,516,5A,0,0,0,0,0,greenhouse,2015,NA
1688,50,28,25,516,5A,0,0,0,0,0,greenhouse,2015,NA
1689,50,28,25.1,516,5A,0,0,0,0,0,greenhouse,2015,NA
1690,50,28,25.2,516,5A,0,0,0,0,0,greenhouse,2015,NA
1691,13,139,26.8,516,5A,0,0,0,0,0,greenhouse,2015,NA
1692,13,139,26.9,516,5A,0,0,0,0,0,greenhouse,2015,NA
1693,13,139,27,516,5A,0,0,0,0,0,greenhouse,2015,NA
1694,13,139,27.1,516,5A,0,0,0,0,0,greenhouse,2015,NA
1695,13,139,27.2,516,5A,1,1,0,0,0,greenhouse,2015,NA
1696,117,15,28.8,516,5A,1,1,0,0,0,greenhouse,2015,NA
1697,117,15,28.9,516,5A,1,1,3,3,28,greenhouse,2015,NA
1698,117,15,29,516,5A,0,0,0,0,0,greenhouse,2015,NA
1699,117,15,29.1,516,5A,0,0,0,0,0,greenhouse,2015,NA
1700,117,15,29.2,516,5A,0,0,0,0,0,greenhouse,2015,NA
1701,57,130,30.8,516,5A,0,0,0,0,0,greenhouse,2015,NA
1702,57,130,30.9,516,5A,0,0,0,0,0,greenhouse,2015,NA
1703,57,130,31,516,5A,0,0,0,0,0,greenhouse,2015,NA
1704,57,130,31.1,516,5A,0,0,0,0,0,greenhouse,2015,NA
1705,57,130,31.2,516,5A,0,0,0,0,0,greenhouse,2015,NA
1706,184,76,32.8,516,5A,1,0,0,0,0,greenhouse,2015,NA
1707,184,76,32.9,516,5A,1,1,0,0,0,greenhouse,2015,NA
1708,184,76,33,516,5A,0,0,0,0,0,greenhouse,2015,NA
1709,184,76,33.1,516,5A,1,1,0,0,0,greenhouse,2015,NA
1710,184,76,33.2,516,5A,0,0,0,0,0,greenhouse,2015,NA
1711,86,115,34.8,516,5A,0,0,0,0,0,greenhouse,2015,NA
1712,86,115,34.9,516,5A,0,0,0,0,0,greenhouse,2015,NA
1713,86,115,35,516,5A,1,1,0,0,0,greenhouse,2015,NA
1714,86,115,35.1,516,5A,0,0,0,0,0,greenhouse,2015,NA
1715,86,115,35.2,516,5A,0,0,0,0,0,greenhouse,2015,NA
1716,90,8,36.8,516,5A,0,0,0,0,0,greenhouse,2015,NA
1717,90,8,36.9,516,5A,0,0,0,0,0,greenhouse,2015,NA
1718,90,8,37,516,5A,0,0,0,0,0,greenhouse,2015,NA
1719,90,8,37.1,516,5A,0,0,0,0,0,greenhouse,2015,NA
1720,90,8,37.2,516,5A,0,0,0,0,0,greenhouse,2015,NA
1721,171,166,38.8,516,5A,1,1,0,0,0,greenhouse,2015,NA
1722,171,166,38.9,516,5A,0,0,0,0,0,greenhouse,2015,NA
1723,171,166,39,516,5A,0,0,0,0,0,greenhouse,2015,NA
1724,171,166,39.1,516,5A,0,0,0,0,0,greenhouse,2015,NA
1725,171,166,39.2,516,5A,0,0,0,0,0,greenhouse,2015,NA
1726,171,166,40.8,516,5A,0,0,0,0,0,greenhouse,2015,NA
1727,171,166,40.9,516,5A,0,0,0,0,0,greenhouse,2015,NA
1728,171,166,41,516,5A,0,0,0,0,0,greenhouse,2015,NA
1729,171,166,41.1,516,5A,0,0,0,0,0,greenhouse,2015,NA
1730,171,166,41.2,516,5A,1,1,0,0,0,greenhouse,2015,NA
1731,55,98,42.8,516,5A,0,0,0,0,0,greenhouse,2015,NA
1732,55,98,42.9,516,5A,0,0,0,0,0,greenhouse,2015,NA
1733,55,98,43,516,5A,0,0,0,0,0,greenhouse,2015,NA
1734,55,98,43.1,516,5A,0,0,0,0,0,greenhouse,2015,NA
1735,55,98,43.2,516,5A,0,0,0,0,0,greenhouse,2015,NA
1736,94,160,44.8,516,5A,0,0,0,0,0,greenhouse,2015,NA
1737,94,160,44.9,516,5A,1,1,1,1,4,greenhouse,2015,NA
1738,94,160,45,516,5A,0,0,0,0,0,greenhouse,2015,NA
1739,94,160,45.1,516,5A,0,0,0,0,0,greenhouse,2015,NA
1740,94,160,45.2,516,5A,0,0,0,0,0,greenhouse,2015,NA
1741,196,167,46.8,516,5A,0,0,0,0,0,greenhouse,2015,NA
1742,196,167,46.9,516,5A,0,0,0,0,0,greenhouse,2015,NA
1743,196,167,47,516,5A,0,0,0,0,0,greenhouse,2015,NA
1744,196,167,47.1,516,5A,0,0,0,0,0,greenhouse,2015,NA
1745,196,167,47.2,516,5A,0,0,0,0,0,greenhouse,2015,NA
1746,30,38,48.8,516,5A,0,0,0,0,0,greenhouse,2015,NA
1747,30,38,48.9,516,5A,0,0,0,0,0,greenhouse,2015,NA
1748,30,38,49,516,5A,0,0,0,0,0,greenhouse,2015,NA
1749,30,38,49.1,516,5A,0,0,0,0,0,greenhouse,2015,NA
1750,30,38,49.2,516,5A,0,0,0,0,0,greenhouse,2015,NA
1751,121,166,0.8,518,5A,1,0,0,0,0,greenhouse,2015,NA
1752,121,166,0.9,518,5A,0,0,0,0,0,greenhouse,2015,NA
1753,121,166,1,518,5A,1,1,9,9,43,greenhouse,2015,NA
1754,121,166,1.1,518,5A,0,0,0,0,0,greenhouse,2015,NA
1755,121,166,1.2,518,5A,0,0,0,0,0,greenhouse,2015,NA
1756,183,138,2.8,518,5A,1,1,1,1,12,greenhouse,2015,NA
1757,183,138,2.9,518,5A,1,1,0,0,0,greenhouse,2015,NA
1758,183,138,3,518,5A,0,0,0,0,0,greenhouse,2015,NA
1759,183,138,3.1,518,5A,0,0,0,0,0,greenhouse,2015,NA
1760,183,138,3.2,518,5A,1,1,0,0,0,greenhouse,2015,NA
1761,114,71,4.8,518,5A,0,0,0,0,0,greenhouse,2015,NA
1762,114,71,4.9,518,5A,0,0,0,0,0,greenhouse,2015,NA
1763,114,71,5,518,5A,0,0,0,0,0,greenhouse,2015,NA
1764,114,71,5.1,518,5A,0,0,0,0,0,greenhouse,2015,NA
1765,114,71,5.2,518,5A,1,1,2,2,8,greenhouse,2015,NA
1766,91,127,6.8,518,5A,0,0,0,0,0,greenhouse,2015,NA
1767,91,127,6.9,518,5A,0,0,0,0,0,greenhouse,2015,NA
1768,91,127,7,518,5A,0,0,0,0,0,greenhouse,2015,NA
1769,91,127,7.1,518,5A,0,0,0,0,0,greenhouse,2015,NA
1770,91,127,7.2,518,5A,1,1,4,4,8,greenhouse,2015,NA
1771,123,135,8.8,518,5A,0,0,0,0,0,greenhouse,2015,NA
1772,123,135,8.9,518,5A,0,0,0,0,0,greenhouse,2015,NA
1773,123,135,9,518,5A,0,0,0,0,0,greenhouse,2015,NA
1774,123,135,9.1,518,5A,0,0,0,0,0,greenhouse,2015,NA
1775,123,135,9.2,518,5A,0,0,0,0,0,greenhouse,2015,NA
1776,164,124,10.8,518,5A,0,0,0,0,0,greenhouse,2015,NA
1777,164,124,10.9,518,5A,0,0,0,0,0,greenhouse,2015,NA
1778,164,124,11,518,5A,0,0,0,0,0,greenhouse,2015,NA
1779,164,124,11.1,518,5A,0,0,0,0,0,greenhouse,2015,NA
1780,164,124,11.2,518,5A,0,0,0,0,0,greenhouse,2015,NA
1781,129,149,12.8,518,5A,0,0,0,0,0,greenhouse,2015,NA
1782,129,149,12.9,518,5A,0,0,0,0,0,greenhouse,2015,NA
1783,129,149,13,518,5A,0,0,0,0,0,greenhouse,2015,NA
1784,129,149,13.1,518,5A,0,0,0,0,0,greenhouse,2015,NA
1785,129,149,13.2,518,5A,0,0,0,0,0,greenhouse,2015,NA
1786,108,122,14.8,518,5A,1,0,0,0,0,greenhouse,2015,NA
1787,108,122,14.9,518,5A,0,0,0,0,0,greenhouse,2015,NA
1788,108,122,15,518,5A,0,0,0,0,0,greenhouse,2015,NA
1789,108,122,15.1,518,5A,0,0,0,0,0,greenhouse,2015,NA
1790,108,122,15.2,518,5A,0,0,0,0,0,greenhouse,2015,NA
1791,147,163,16.8,518,5A,0,0,0,0,0,greenhouse,2015,NA
1792,147,163,16.9,518,5A,0,0,0,0,0,greenhouse,2015,NA
1793,147,163,17,518,5A,0,0,0,0,0,greenhouse,2015,NA
1794,147,163,17.1,518,5A,0,0,0,0,0,greenhouse,2015,NA
1795,147,163,17.2,518,5A,0,0,0,0,0,greenhouse,2015,NA
1796,19,37,18.8,518,5A,1,0,0,0,0,greenhouse,2015,NA
1797,19,37,18.9,518,5A,0,0,0,0,0,greenhouse,2015,NA
1798,19,37,19,518,5A,0,0,0,0,0,greenhouse,2015,NA
1799,19,37,19.1,518,5A,0,0,0,0,0,greenhouse,2015,NA
1800,19,37,19.2,518,5A,0,0,0,0,0,greenhouse,2015,NA
1801,7,76,20.8,518,5A,1,1,0,0,0,greenhouse,2015,NA
1802,7,76,20.9,518,5A,0,0,0,0,0,greenhouse,2015,NA
1803,7,76,21,518,5A,0,0,0,0,0,greenhouse,2015,NA
1804,7,76,21.1,518,5A,0,0,0,0,0,greenhouse,2015,NA
1805,7,76,21.2,518,5A,0,0,0,0,0,greenhouse,2015,NA
1806,155,81,22.8,518,5A,0,0,0,0,0,greenhouse,2015,NA
1807,155,81,22.9,518,5A,0,0,0,0,0,greenhouse,2015,NA
1808,155,81,23,518,5A,1,1,9,4,15,greenhouse,2015,NA
1809,155,81,23.1,518,5A,1,0,0,0,0,greenhouse,2015,NA
1810,155,81,23.2,518,5A,1,0,0,0,0,greenhouse,2015,NA
1811,93,106,24.8,518,5A,1,0,0,0,0,greenhouse,2015,NA
1812,93,106,24.9,518,5A,0,0,0,0,0,greenhouse,2015,NA
1813,93,106,25,518,5A,1,1,0,0,0,greenhouse,2015,NA
1814,93,106,25.1,518,5A,0,0,0,0,0,greenhouse,2015,NA
1815,93,106,25.2,518,5A,0,0,0,0,0,greenhouse,2015,NA
1816,181,71,26.8,518,5A,0,0,0,0,0,greenhouse,2015,NA
1817,181,71,26.9,518,5A,0,0,0,0,0,greenhouse,2015,NA
1818,181,71,27,518,5A,0,0,0,0,0,greenhouse,2015,NA
1819,181,71,27.1,518,5A,0,0,0,0,0,greenhouse,2015,NA
1820,181,71,27.2,518,5A,0,0,0,0,0,greenhouse,2015,NA
1821,134,135,28.8,518,5A,0,0,0,0,0,greenhouse,2015,NA
1822,134,135,28.9,518,5A,0,0,0,0,0,greenhouse,2015,NA
1823,134,135,29,518,5A,1,0,0,0,0,greenhouse,2015,NA
1824,134,135,29.1,518,5A,1,0,0,0,0,greenhouse,2015,NA
1825,134,135,29.2,518,5A,0,0,0,0,0,greenhouse,2015,NA
1826,146,115,30.8,518,5A,0,0,0,0,0,greenhouse,2015,NA
1827,146,115,30.9,518,5A,1,0,0,0,0,greenhouse,2015,NA
1828,146,115,31,518,5A,0,0,0,0,0,greenhouse,2015,NA
1829,146,115,31.1,518,5A,0,0,0,0,0,greenhouse,2015,NA
1830,146,115,31.2,518,5A,0,0,0,0,0,greenhouse,2015,NA
1831,185,1,32.8,518,5A,0,0,0,0,0,greenhouse,2015,NA
